1,9
2,7
3,10
4,12
5,8
6,8
7,26
8,17
9,13
10,8
11,6
12,18
13,61
14,10
15,5
16,27
17,3
18,8
19,15
20,26
21,19
22,18
23,15
24,419
25,6
26,37
27,25
28,12
29,37
30,37
31,5
32,15
33,3
34,34
35,18
36,4
37,30
38,45
39,8
40,12
41,0
42,12
43,12
44,13
45,33
46,6
47,34
48,3
49,20
50,4
51,15
52,43
53,13
54,45
55,23
56,0
57,9
58,8
59,15
60,38
61,17
62,6
63,4
64,34
65,22
66,0
67,15
68,76
69,32
70,1
71,23
72,6
73,6
74,0
75,95
76,26
77,23
78,27
79,18
80,23
81,7
82,12
83,21
84,3
85,13
86,0
87,54
88,0
89,58
90,14
91,14
92,7
93,9
94,2
95,2
96,1
97,51
98,50
99,77
100,82
101,6
102,31
103,62
104,8
105,22
106,102
107,21
108,69
109,634
110,634
111,66
112,6
113,154
114,112
115,6
116,40
117,49
118,52
119,9
120,7
121,18
122,32
123,7
124,2
125,20
126,15
127,4
128,11
129,4
130,-963
131,9
132,18
133,43
134,16
135,24
136,8
137,6
138,12
139,52
140,6
141,6
142,7
143,5
144,45
145,45
146,34
147,20
148,26
149,17
150,13
151,74
152,2
153,12
154,34
155,116
156,7
157,7
158,55
159,45
160,1
161,3
162,28
163,76
164,30
165,57
166,9
167,27
168,9
169,41
170,16
171,27
172,4
173,24
174,5
175,6
176,36
177,7
178,40
179,23
180,23
181,55
182,4
183,28
184,3
185,14
186,126
187,95
188,115
189,9
190,21
191,12
192,79
193,5
194,70
195,26
196,21
197,1
198,1
199,24
200,25
201,8
202,1
203,75
204,3
205,33
206,59
207,16
208,3
209,16
210,12
211,5
212,4
213,4
214,6
215,6
216,4
217,37
218,46
219,50
220,7
221,28
222,0
223,11
224,4
225,70
226,6
227,6
228,4
229,59
230,32
231,29
232,48
233,34
234,14
235,41
236,0
237,3
238,3
239,3
240,0
241,19
242,14
243,12
244,6
245,297
246,13
247,12
248,2
249,6
250,2
251,2
252,34
253,12
254,7
255,21
256,9
257,416
258,546
259,5
260,52
261,19
262,68
263,37
264,4
265,39
266,64
267,15
268,1
269,4
270,12
271,8
272,15
273,5
274,7
275,2
276,17
277,2
278,14
279,83
280,131
281,7
282,67
283,29
284,6
285,6
286,24
287,16
288,88
289,100
290,123
291,57
292,101
293,37
294,12
295,13
296,7
297,50
298,52
299,66
300,6
301,40
302,20
303,83
304,11
305,9
306,10
307,28
308,77
309,8
310,183
311,14
312,14
313,10
314,9
315,24
316,121
317,121
318,121
319,15
320,23
321,93
322,6
323,27
324,74
325,24
326,13
327,104
328,11
329,52
330,93
331,4
332,43
333,15
334,3
335,13
336,1
337,69
338,37
339,19
340,48
341,14
342,64
343,1
344,43
345,60
346,32
347,10
348,12
349,2
350,20
351,10
352,8
353,8
354,8
355,8
356,8
357,124
358,17
359,14
360,28
361,8
362,7
363,56
364,138
365,27
366,89
367,310
368,89
369,4
370,4
371,4
372,1
373,2
374,6
375,13
376,7
377,18
378,33
379,20
380,54
381,79
382,268
383,230
384,466
385,7
386,17
387,91
388,46
389,58
390,5
391,0
392,2
393,12
394,3
395,25
396,21
397,3
398,21
399,11
400,6
401,53
402,21
403,25
404,9
405,49
406,2
407,9
408,25
409,25
410,48
411,3
412,3
413,2
414,26
415,13
416,6
417,4
418,34
419,41
420,4
421,18
422,70
423,11
424,33
425,98
426,10
427,5
428,4
429,52
430,0
431,7
432,2
433,14
434,21
435,7
436,2
437,124
438,28
439,8
440,28
441,18
442,62
443,1
444,7
445,22
446,1
447,22
448,44
449,80
450,7
451,1
452,4
453,16
454,35
455,30
456,37
457,237
458,49
459,1
460,25
461,26
462,40
463,72
464,26
465,40
466,27
467,5
468,4
469,50
470,50
471,34
472,29
473,33
474,3
475,51
476,52
477,32
478,3
479,51
480,6
481,12
482,34
483,63
484,60
485,1
486,52
487,31
488,2
489,75
490,58
491,3
492,25
493,7
494,48
495,2
496,26
497,1
498,23
499,0
500,15
501,31
502,9
503,53
504,56
505,1
506,80
507,32
508,37
509,20
510,46
511,60
512,7
513,2
514,49
515,4
516,23
517,96
518,25
519,45
520,112
521,112
522,14
523,30
524,5
525,9
526,71
527,28
528,5
529,4
530,32
531,61
532,4
533,3
534,85
535,20
536,100
537,36
538,2
539,2
540,5
541,2
542,3
543,97
544,13
545,1233
546,19
547,73
548,19
549,73
550,23
551,31
552,33
553,14
554,95
555,76
556,38
557,34
558,33
559,41
560,62
561,41
562,11
563,9
564,89
565,14
566,8
567,31
568,30
569,22
570,18
571,18
572,18
573,18
574,3
575,3
576,36
577,59
578,9
579,22
580,81
581,5
582,10
583,2
584,9
585,25
586,13
587,28
588,52
589,20
590,1
591,11
592,20
593,26
594,57
595,74
596,13
597,60
598,91
599,8
600,53
601,40
602,4
603,27
604,52
605,35
606,51
607,6
608,5
609,21
610,7
611,41
612,36
613,17
614,11
615,72
616,25
617,85
618,25
619,25
620,102
621,20
622,1
623,75
624,41
625,11
626,54
627,129
628,124
629,7
630,85
631,18
632,76
633,2
634,10
635,35
636,18
637,18
638,16
639,50
640,17
641,60
642,17
643,35
644,13
645,45
646,56
647,8
648,5
649,46
650,190
651,201
652,1
653,13
654,13
655,61
656,20
657,46
658,62
659,80
660,54
661,94
662,94
663,5
664,4
665,23
666,85
667,98
668,24
669,25
670,37
671,102
672,19
673,91
674,128
675,65
676,27
677,25
678,19
679,56
680,19
681,24
682,35
683,77
684,46
685,6
686,125
687,92
688,62
689,37
690,7
691,96
692,122
693,10
694,75
695,10
696,4
697,76
698,28
699,10
700,13
701,74
702,54
703,70
704,523
705,45
706,1
707,0
708,1
709,48
710,48
711,66
712,8
713,40
714,8
715,127
716,76
717,12
718,28
719,25
720,63
721,5
722,13
723,30
724,5
725,34
726,16
727,8
728,138
729,70
730,84
731,153
732,40
733,14
734,49
735,4
736,70
737,51
738,17
739,13
740,13
741,18
742,27
743,44
744,21
745,115
746,441
747,99
748,83
749,42
750,0
751,184
752,207
753,17
754,13
755,56
756,71
757,126
758,13
759,1
760,8
761,8
762,59
763,25
764,63
765,14
766,128
767,17
768,32
769,15
770,14
771,29
772,27
773,23
774,10
775,3
776,35
777,23
778,36
779,20
780,344
781,87
782,36
783,31
784,35
785,40
786,67
787,124
788,124
789,62
790,21
791,92
792,34
793,141
794,5
795,56
796,49
797,17
798,141
799,49
800,15
801,16
802,30
803,76
804,16
805,60
806,43
807,5
808,26
809,9
810,55
811,6
812,19
813,86
814,111
815,61
816,84
817,74
818,14
819,83
820,88
821,113
822,2
823,6
824,29
825,84
826,12
827,78
828,69
829,89
830,90
831,23
832,46
833,136
834,17
835,34
836,8
837,8
838,0
839,102
840,52
841,102
842,102
843,66
844,2
845,21
846,57
847,199
848,184
849,46
850,97
851,1
852,57
853,97
854,9
855,24
856,2
857,3
858,41
859,77
860,83
861,2
862,22
863,115
864,109
865,1
866,54
867,67
868,68
869,32
870,99
871,8
872,0
873,47
874,80
875,95
876,9
877,79
878,99
879,91
880,225
881,13
882,13
883,33
884,116
885,54
886,1
887,7
888,60
889,60
890,15
891,136
892,153
893,48
894,3
895,114
896,49
897,9
898,29
899,15
900,42
901,54
902,41
903,49
904,41
905,387
906,12
907,125
908,54
909,6
910,65
911,49
912,6
913,18
914,3
915,3
916,66
917,29
918,129
919,64
920,43
921,84
922,78
923,59
924,10
925,607
926,83
927,5
928,5
929,5
930,5
931,31
932,74
933,224
934,123
935,4
936,38
937,45
938,45
939,0
940,99
941,11
942,19
943,27
944,37
945,112
946,14
947,42
948,100
949,18
950,38
951,67
952,77
953,3
954,5
955,42
956,61
957,98
958,4
959,5
960,13
961,115
962,121
963,1
964,112
965,6
966,1
967,51
968,5
969,13
970,7
971,7
972,13
973,17
974,20
975,50
976,12
977,44
978,36
979,19
980,18
981,14
982,13
983,136
984,50
985,14
986,5
987,33
988,145
989,57
990,2
991,35
992,16
993,28
994,51
995,34
996,6
997,40
998,155
999,8
1000,36
1001,11
1002,74
1003,7
1004,7
1005,7
1006,7
1007,7
1008,7
1009,7
1010,7
1011,7
1012,12
1013,82
1014,26
1015,76
1016,52
1017,40
1018,13
1019,38
1020,21
1021,19
1022,73
1023,73
1024,23
1025,6
