1,228
2,35
3,20
4,85
5,1
6,121
7,139
8,8
9,25
10,139
11,3
12,102
13,3
14,29
15,26
16,25
17,5
18,1
19,40
20,2
21,12
22,74
23,37
24,10
25,42
26,5
27,5
28,3
29,47
30,10
31,134
32,39
33,52
34,70
35,69
36,181
37,-70
38,132
39,68
40,9
41,43
42,137
43,10
44,1
45,27
46,2
47,119
48,6
49,13
50,30
51,22
52,38
53,44
54,106
55,8
56,91
57,141
58,112
59,29
60,23
61,10
62,87
63,1
64,30
65,1
66,6
67,19
68,15
69,23
70,12
71,81
72,3
73,5
74,209
75,115
76,5
77,34
78,25
79,34
80,81
81,54
82,1
83,3
84,0
85,2
86,10
87,26
88,98
89,36
90,167
91,83
92,20
93,61
94,4
95,17
96,168
97,10
98,13
99,4
100,4
101,55
102,208
103,11
104,11
105,9
106,208
107,40
108,34
109,40
110,20
111,47
112,29
113,29
114,133
115,34
116,23
117,13
118,19
119,119
120,114
121,17
122,10
123,14
124,4
125,20
126,28
127,43
128,43
129,91
130,5
131,12
132,92
133,187
134,181
135,63
136,20
137,171
138,152
139,145
140,49
141,11
142,18
143,6
144,21
145,1
146,169
147,161
148,4
149,34
150,34
151,92
152,216
153,92
154,195
155,120
156,136
157,13
158,22
159,10
160,10
161,10
162,10
163,6
164,10
165,161
166,6
167,0
168,26
169,80
170,64
171,115
172,81
173,3
174,3
175,1
176,82
177,32
178,55
179,6
180,6
181,1
182,92
183,85
184,560
185,36
186,134
187,99
188,38
189,211
190,49
191,121
192,115
193,3
194,552
195,552
196,260
197,71
198,129
199,0
200,7
201,7
202,41
203,51
204,101
205,148
206,13
207,41
208,8
209,201
210,11
211,47
212,862
213,0
214,33
215,17
216,60
217,30
218,78
219,102
220,146
221,33
222,140
223,38
224,38
225,31
226,159
227,1
228,0
229,87
230,24
231,40
232,19
233,46
234,61
235,118
236,43
237,102
238,14
239,86
240,50
241,63
242,32
243,30
244,1
245,59
246,6
247,19
248,2
249,33
250,40
251,101
252,65
253,158
254,3
255,137
256,3
257,2
258,143
259,68
260,114
261,112
262,0
263,145
264,58
265,14
266,78
267,78
268,14
269,4
270,190
271,149
272,92
273,6
274,6
275,34
276,102
277,101
278,103
279,176
280,44
281,7
282,191
283,17
284,20
285,20
286,27
287,-604
288,80
289,7
290,48
291,57
292,6
293,6
294,12
295,171
296,6
297,187
298,7
299,169
300,43
301,65
302,32
303,3
304,20
305,13
306,32
307,18
308,162
309,0
310,94
311,8
312,71
313,17
314,160
315,0
316,13
317,74
318,183
319,244
320,11
321,154
322,10
323,23
324,89
325,25
326,78
327,2
328,16
329,1
330,124
331,196
332,15
333,9
334,47
