1,15
2,15
3,8
4,0
5,27
6,23
7,11
8,12
9,13
10,4
11,23
12,39
13,29
14,7
15,22
16,17
17,17
18,18
19,20
20,28
21,52
22,7
23,30
24,24
25,57
26,15
27,7
28,13
29,34
30,34
31,21
32,2
33,2
34,4
35,0
36,9
37,30
38,9
39,75
40,0
41,26
42,25
43,25
44,34
45,41
46,6
47,33
48,54
49,8
50,47
51,47
52,36
53,44
54,9
55,8
56,26
57,19
58,10
59,411
60,11
61,7
62,1
63,41
64,3
65,12
66,12
67,68
68,66
69,69
70,36
71,64
72,58
73,70
74,19
75,62
76,24
77,244
78,8
79,50
80,10
81,11
82,21
83,125
84,21
85,3
86,39
87,6
88,11
89,43
90,21
91,11
92,24
93,33
94,38
95,13
96,2
97,3
98,7
99,14
100,2
101,21
102,28
103,35
104,56
105,20
106,30
107,51
108,0
109,104
110,104
111,130
112,183
113,23
114,8
115,6
116,20
117,3
118,25
119,6
120,3
121,3
122,18
123,6
124,4
125,35
126,144
127,160
128,10
129,6
130,5
131,2
132,8
133,48
134,41
135,33
136,5
137,30
138,15
139,75
140,40
141,61
142,65
143,7
144,45
145,73
146,90
147,5
148,20
149,17
150,12
151,32
152,104
153,13
154,73
155,49
156,27
157,11
158,4
159,2
160,0
161,38
162,60
163,19
164,10
165,20
166,29
167,96
168,70
169,21
170,78
171,4
172,36
173,1
174,0
175,48
176,6
177,6
178,22
179,5
180,22
181,39
182,7
183,70
184,22
185,50
186,41
187,233
188,4
189,17
190,12
191,7
192,8
193,6
194,58
195,15
196,2
197,35
198,5
199,28
200,99
201,7
202,73
203,44
204,56
205,57
206,11
207,40
208,3
209,22
210,47
211,1
212,21
213,55
214,204
215,22
216,56
217,64
218,76
219,13
220,14
221,133
222,54
223,20
224,20
225,83
226,111
227,68
228,76
229,49
230,28
231,56
232,25
233,4
234,42
235,99
236,7
237,42
238,0
239,28
240,73
241,93
242,13
243,43
244,49
245,100
246,100
247,14
248,34
249,48
250,48
251,14
252,18
253,27
254,68
255,33
256,34
257,2
258,110
259,76
260,33
261,39
262,108
263,40
264,96
265,79
266,105
267,9
268,130
269,55
270,70
271,50
272,22
273,7
274,10
275,-151
276,0
277,133
278,43
279,131
280,41
281,4
282,1
283,5
284,0
285,2
286,12
287,6
288,0
289,64
290,10
291,9
292,81
293,41
294,35
295,7
296,7
297,50
298,120
299,4
300,28
301,114
302,39
303,100
304,1
305,82
306,42
307,21
308,6
309,81
310,5
311,4
312,242
313,44
314,14
315,109
316,14
317,50
318,0
319,33
320,90
321,117
322,80
323,47
324,47
325,143
326,149
327,35
328,72
329,35
330,25
331,129
332,3
333,115
334,65
335,74
336,151
337,151
338,6
339,5
340,7
341,8
342,9
343,82
344,94
345,100
346,64
347,32
348,34
349,145
350,54
351,27
352,13
353,14
354,24
355,69
356,147
357,49
358,31
359,21
360,69
361,59
362,110
363,524
364,28
365,66
366,152
367,37
368,52
369,122
370,27
371,117
372,72
373,93
374,24
375,66
376,27
377,121
378,110
379,53
380,7
381,70
382,77
383,70
384,27
385,165
386,70
387,75
388,128
389,52
390,118
391,77
392,16
393,46
394,69
395,168
396,93
397,92
398,174
399,145
400,97
401,62
402,63
403,39
404,136
405,6
406,28
407,102
408,52
409,29
410,1
411,97
412,15
413,33
414,19
415,74
416,63
417,1
418,1
419,1
420,1
421,3
422,6
423,3
424,28
425,2
426,27
427,70
428,58
429,47
430,92
431,92
432,105
433,113
434,156
435,0
436,14
437,3
438,88
439,6
440,67
441,5
442,72
443,98
444,119
445,21
446,7
447,78
448,123
449,134
450,21
451,14
452,49
453,23
454,125
455,64
456,188
457,92
458,18
459,54
460,3
461,12
462,38
463,30
464,76
465,173
466,180
467,99
468,103
469,68
470,12
471,131
472,15
473,15
474,70
475,82
476,12
477,13
478,129
479,4
480,128
481,153
482,16
483,17
484,111
485,23
486,46
487,57
488,57
489,8
490,146
491,123
492,13
493,92
494,82
495,155
496,25
497,15
498,116
499,58
500,133
501,55
502,57
503,5
504,8
505,54
506,5
507,155
508,56
509,225
510,23
511,82
512,25
513,50
514,7
515,9
516,36
517,150
518,14
519,126
520,4
521,4
522,124
523,2
524,2
525,0
526,118
527,14
528,18
529,19
530,117
531,14
532,19
533,6
534,16
535,154
536,144
537,233
538,116
539,9
540,13
541,14
542,88
543,1
544,45
545,43
546,69
547,100
548,133
549,45
550,4
551,3
552,77
553,13
554,125
555,44
556,21
557,56
558,199
