1,0
2,6
3,7
4,1
5,6
6,416
7,546
8,5
9,15
10,8
11,17
12,2
13,9
14,8
15,14
16,14
17,32
18,10
19,8
20,7
21,34
22,18
23,33
24,4
25,1
26,3
27,3
28,9
29,46
30,45
31,28
32,5
33,20
34,13
35,1233
36,23
37,14
38,8
39,22
40,3
41,28
42,52
43,1
44,13
45,40
46,4
47,51
48,6
49,7
50,41
51,17
52,11
53,72
54,25
55,25
56,25
57,20
58,10
59,75
60,41
61,11
62,54
63,18
64,10
65,35
66,18
67,18
68,17
69,35
70,45
71,8
72,5
73,46
74,190
75,201
76,13
77,54
78,5
79,4
80,23
81,85
82,37
83,102
84,19
85,19
86,19
87,24
88,35
89,37
90,7
91,10
92,10
93,4
94,28
95,10
96,13
97,74
98,54
99,70
100,45
101,8
102,40
103,8
104,12
105,28
106,25
107,5
108,13
109,30
110,5
111,8
112,70
113,84
114,40
115,14
116,4
117,70
118,51
119,17
120,13
121,13
122,18
123,27
124,21
125,441
126,99
127,42
128,0
129,184
130,207
131,17
132,13
133,1
134,8
135,8
136,59
137,25
138,63
139,14
140,17
141,32
142,15
143,14
144,34
145,27
146,23
147,10
148,3
149,23
150,36
151,20
152,344
153,36
154,31
155,35
156,40
157,67
158,124
159,62
160,21
161,34
162,56
163,49
164,17
165,49
166,15
167,16
168,30
169,76
170,16
171,60
172,43
173,5
174,26
175,9
176,55
177,6
178,19
179,74
180,14
181,2
182,6
183,29
184,12
185,78
186,69
187,89
188,90
189,46
190,17
191,34
192,8
193,8
194,0
195,52
196,21
197,57
198,199
199,184
200,1
201,57
202,9
203,24
204,2
205,3
206,41
207,77
208,83
209,2
210,22
211,54
212,67
213,68
214,32
215,99
216,8
217,0
218,47
219,9
220,91
221,33
222,54
223,1
224,7
225,60
226,60
227,15
228,48
229,3
230,49
231,9
232,29
233,15
234,42
235,54
236,41
237,49
238,41
239,12
240,125
241,6
242,65
243,49
244,18
245,3
246,3
247,66
248,29
249,64
250,43
251,78
252,59
253,10
254,607
255,5
256,5
257,5
258,5
259,31
260,4
261,38
262,45
263,45
264,0
265,11
266,19
267,27
268,14
269,42
270,18
271,67
272,3
273,5
274,42
275,61
276,98
277,4
278,5
279,13
280,1
281,6
282,1
283,51
284,5
285,13
286,7
287,7
288,13
289,17
290,20
291,50
292,12
293,44
294,36
295,19
296,18
297,14
298,13
299,14
300,5
301,33
302,57
303,2
304,35
305,16
306,28
307,51
308,6
309,40
310,8
311,36
312,11
313,74
314,7
315,7
316,7
317,7
318,7
319,7
320,7
321,7
322,7
323,12
324,82
325,26
326,76
327,52
328,40
329,13
330,21
331,19
332,6
333,13
334,110
335,13
336,18
337,21
338,4
339,9
340,77
341,44
342,39
343,78
344,21
345,80
346,80
347,3
348,39
349,6
350,17
351,4
352,32
353,2
354,21
355,17
356,15
357,8
358,28
359,77
360,3
361,21
362,40
363,14
364,25
365,26
366,23
367,35
368,13
369,102
370,44
371,8
372,2
373,2
374,2
375,2
376,2
377,54
378,2
379,9
380,91
381,22
382,5
383,11
384,94
385,46
386,46
387,22
388,70
389,39
390,1
391,6
392,14
393,49
394,71
395,18
396,48
397,139
398,4
399,17
400,58
401,58
402,59
403,52
404,49
405,12
406,63
407,59
408,63
409,63
410,59
411,66
412,12
413,4
414,3
415,2
416,30
417,0
418,5
419,5
420,50
421,54
422,91
423,48
424,12
425,12
426,12
427,35
428,9
429,17
430,77
431,19
432,21
433,17
434,4
435,0
436,1
437,1
438,1
439,21
440,62
441,8
442,52
443,162
444,28
445,29
446,1
447,0
448,1
449,19
450,80
451,27
452,48
453,24
454,54
455,31
456,13
457,34
458,7
459,10
460,8
461,40
462,32
463,13
464,2
465,18
466,25
467,22
468,33
469,11
470,12
471,-1481
472,103
473,98
474,26
475,101
476,87
477,23
478,8
479,12
480,3
481,12
482,55
483,54
484,2
485,52
486,5
487,6
488,36
489,10
490,4
491,182
492,27
493,3
494,35
495,27
496,35
497,69
498,27
499,10
500,35
501,107
502,14
503,37
504,105
505,17
506,2
507,4
508,15
509,7
510,7
511,29
512,84
513,7
514,68
515,81
516,76
517,27
518,60
519,38
520,64
521,8
522,8
523,72
524,64
525,30
526,21
527,24
528,13
529,0
530,43
531,15
532,5
533,1
534,65
535,39
536,35
537,14
538,104
539,73
540,2
541,23
542,36
543,13
544,38
545,20
546,5
547,23
548,106
549,46
550,54
551,1
552,82
553,5
554,2
555,128
556,0
557,23
558,12
559,83
560,13
561,114
562,2
563,35
564,2
565,2
566,17
567,16
568,6
569,204
570,102
571,102
572,1
573,63
574,63
575,1
576,1
577,15
578,0
579,72
580,69
581,11
582,30
583,6
584,21
585,21
586,38
587,10
588,10
589,21
590,13
591,56
592,99
593,475
594,1
595,26
596,16
597,190
598,92
599,10
600,8
601,122
602,40
603,92
604,87
605,4
606,28
